城市|职位名称|公司名称|薪资|地点|经验|学历|公司性质
天津|机器视觉算法工程师（核心研发岗）|美瑞克智能|1.2-2万|天津·西青·杨柳青|3-5年|本科|民营
天津|技术实施总监|天津智能轨道交通研究院有限公司|2-3万|天津·武清·东蒲洼|5-10年|本科|国企
天津|测试工程师|武汉宝信信息技术有限公司|1-1.3万|天津·滨海新区·新河|3-5年|大专|民营
天津|嵌入式软件工程师|京电首研(天津)科技有限公司|1.6-3万|天津·武清·下朱庄|经验不限|硕士|民营
天津|酶分子改造工程师|源天生物科技(天津)有限公司|2-3.5万·13薪|天津·津南·辛庄|经验不限|博士|民营
天津|人工智能研究员|天津帕米尔科技有限公司|8000-12000元|天津·东丽·华明|1-3年|硕士|民营
天津|系统开发工程师|天津因科新创科技有限公司|1-1.5万|天津·西青·中北|3-5年|本科|民营
天津|测试工程师 DPI产品 通信行业 高薪好福利|天津星瞳智网科技有限责任公司|8000-10000元|天津·西青·西营门|3-5年|本科|民营
天津|项目需求工程师|天津铎兴科技有限公司|1.3-1.5万·13薪|天津·滨海新区·杭州道|1-3年|本科|民营
天津|数据分析-双休|江苏恩华药业股份有限公司|1.4-1.6万|天津·静海·静海镇|3-5年|本科|民营
天津|机器人编程老师|天津博星科技培训学校有限公司|5000-10000元|天津·津南·咸水沽|1-3年|本科|民营
天津|自动化测试|深圳建广数字科技有限公司青岛分公司|1.4-2.8万|天津·西青·张家窝|3-5年|大专|民营
天津|信息数字化设计工程师|天浩工程技术服务(天津)有限公司|1.3-2.1万|天津·滨海新区·新河|5-10年|本科|民营
天津|编程老师|天津智灏教育培训学校有限公司|6000-12000元|天津·津南·咸水沽|经验不限|大专|民营
天津|sre工程师|深圳建广数字科技有限公司青岛分公司|1.5-2万|天津·河西·越秀路|3-5年|大专|民营
天津|java软件开发工程师（天津）|北京侏罗纪信息科技有限公司|1-1.5万|天津·南开·广开|3-5年|本科|民营
天津|大数据开发工程师|外企德科数字技术有限公司|1-1.3万·14薪|天津·河北·光复道|经验不限|本科|合资
天津|自动化系统集成工程师|天津建博科技发展有限公司|1.1-1.3万|天津·西青·西营门|5-10年|本科|民营
天津|算法工程师(A174435)|天津费曼动力科技有限公司|1.5-3万|天津·津南·双港|经验不限|本科|合资
天津|AI开发实习生|天津恩恩科技|120-130元/天|天津·南开·水上公园|经验不限|硕士|民营
天津|化学实验室IT工程师|SGS|8000-15000元|天津·滨海新区·杭州道|3-5年|硕士|合资
天津|数据分析工程师(A130809)|天津费曼动力科技有限公司|1.2-2.4万|天津·津南·双港|经验不限|本科|合资
天津|运维工程师|北京引领假日国际旅行社有限公司|5000-7000元|天津·南开·长虹|1-3年|大专|民营
天津|系统研发|中源协和|1.8-2.5万|天津·西青·西营门|5-10年|本科|民营
天津|高级数据服务工程师【天津大学】|北京元子科技有限公司|8000-16000元|天津·南开·学府|1-3年|本科|民营
天津|生信研发总监（天津北京）|锐仕方达人才科技集团有限公司|3.5-5万|天津·武清·徐官屯|1-3年|硕士|民营
天津|系统经理|中源协和|1.8-2.5万|天津·西青·西营门|5-10年|本科|民营
天津|需求/测试工程师|天浩工程技术服务(天津)有限公司|1.1-2万|天津·滨海新区·大沽|3-5年|本科|民营
天津|数据Java工程师周休二|北京怡景人力资源服务有限公司|1.2-1.4万|天津·河西·友谊路|经验不限|学历不限|民营
天津|AI应用开发工程师|华熙引擎生物科技(天津)有限公司|1.1-2.2万|天津·东丽·华明|经验不限|本科|民营
天津|全栈工程师（AI人力产品方向）|薪领航(天津)管理咨询有限公司|9000-15000元|天津·东丽·华明|3-5年|本科|民营
天津|Golang开发工程师（智能体开发）|联想教育科技(北京)有限公司|1.5-2万·13薪|天津·东丽·华明|3-5年|本科|民营
天津|it技术支持工程师|广州景驹劳务有限公司|7000-9000元·13薪|天津·河西·越秀路|经验不限|学历不限|民营
天津|软件工程师|天津健君科技有限公司|8000-12000元|天津·东丽·军粮城|3-5年|本科|民营
天津|软件工程师|天津铎兴科技有限公司|1.6-1.8万·13薪|天津·滨海新区·杭州道|3-5年|大专|民营
天津|java软件开发工程师|广州景驹劳务有限公司|1.2-1.4万·13薪|天津·河西·越秀路|经验不限|学历不限|民营
天津|软件测试实习生|经纬恒润|150-200元/天|天津·西青·张家窝|经验不限|本科|民营
天津|软件测试专员|天津铎兴科技有限公司|1.2-1.4万·13薪|天津·南开·鼓楼|5-10年|大专|民营
天津|安全运维|深圳建广数字科技有限公司青岛分公司|1.5-2.5万|天津·河西·越秀路|3-5年|大专|民营
天津|高级MES开发专家 Senior MES Development Expert|天津波音复合材料有限责任公司|2-2.5万·13薪|天津·滨海新区·新北|5-10年|本科|合资
天津|数据开发工程师|天津铎兴科技有限公司|1.2-1.4万·13薪|天津·滨海新区·杭州道|3-5年|大专|民营
天津|ETL工程师/数据采集岗|爱玛科技集团股份有限公司|8000-16000元·15薪|天津·静海·双塘|3-5年|本科|民营
天津|少儿编程讲师|天津智灏教育培训学校有限公司|7000-12000元·13薪|天津·津南·咸水沽|经验不限|大专|民营
天津|应用设计工程师|天津铎兴科技有限公司|1.2-1.4万·13薪|天津·南开·鼓楼|3-5年|本科|民营
天津|中高级etl数据开发工程师|天津数海科技有限公司|1-1.8万·13薪|天津·滨海新区·杭州道|5-10年|本科|民营
天津|数据应用研发工程师|天津市天河数字产业科技有限公司|1.3-1.8万|天津·滨海新区·杭州道|1-3年|硕士|国企
天津|Java开发|天津铎兴科技有限公司|1.2-1.4万·13薪|天津·南开·鼓楼|3-5年|本科|民营
天津|大数据可视化工程师|青岛千觉酒店管理有限公司|6000-8000元|天津·河西·下瓦房|经验不限|本科|民营
天津|数据运维|恩永(北京)科技股份有限公司|1.3-1.5万|天津·东丽·新立|1-3年|本科|民营
天津|java开发工程师|天津铎兴科技有限公司|1.2-1.4万·13薪|天津·河西·大营门|3-5年|本科|民营
天津|自动驾驶数据分析实习生|经纬恒润|100-200元/天|天津·西青·张家窝|经验不限|本科|民营
天津|测试-现场面试|北京路遥马力网络科技有限公司|1.1-1.4万|天津·河北·光复道|5-10年|大专|民营
天津|测试工程师|天津铎兴科技有限公司|1.2-1.4万·13薪|天津·南开·鼓楼|1-3年|本科|民营
天津|Pricing/Business Analyst|利通物流|1-1.5万·13薪|天津·河西·大营门|3-5年|本科|合资
天津|网站开发工程师|天津深维思索智能科技有限公司|6000-10000元|天津·南开·学府|经验不限|本科|民营
天津|测试工程师|天津铎兴科技有限公司|1.2-1.4万·13薪|天津·河西·大营门|1-3年|本科|民营
天津|算法工程师|天津龙舟智控科技有限公司|1-1.6万|天津·滨海新区·北塘|经验不限|本科|民营
天津|测试工程师|天津深维思索智能科技有限公司|5000-6000元|天津·南开·学府|经验不限|大专|民营
天津|系统集成工程师|天津铎兴科技有限公司|1.1-1.3万·13薪|天津·和平·小白楼|3-5年|本科|民营
天津|测开|软通动力信息技术(集团)股份有限公司|1-1.6万|天津·东丽·华明|1-3年|本科|民营
天津|测试|北京航科天成科技有限公司|1-1.4万|天津·河北·光复道|5-10年|本科|民营
天津|软件测试|天津铎兴科技有限公司|1.2-1.4万·13薪|天津·滨海新区·杭州道|3-5年|本科|民营
天津|软件方案工程师|百超激光|1.5-1.8万|天津·东丽·华明|5-10年|本科|民营
天津|软件开发工程师|中汽数据有限公司|1.5-3万|天津·西青·中北|1-3年|本科|国企
天津|项目需求工程师|天津铎兴科技有限公司|1.4-1.6万·13薪|天津·南开·鼓楼|1-3年|大专|民营
天津|测试开发工程师 (MJ000261)|上海唯捷创芯电子技术有限公司|1.5-2.9万|天津·滨海新区·杭州道|3-5年|本科|民营
天津|全栈工程师|天津小微之友科技服务有限公司|7000-12000元|天津·河东·春华|3-5年|本科|民营
天津|后端工程师|天浩工程技术服务(天津)有限公司|1.5-2万|天津·滨海新区·大沽|3-5年|本科|民营
天津|人工智能工程师|天津佩能能源科技发展有限公司|1.5-2.5万|天津·滨海新区·杭州道|5-10年|本科|民营
天津|AI产品后端开发（近地铁、五险一金、管食宿）|天津小微之友科技服务有限公司|8000-15000元|天津·河东·春华|1-3年|本科|民营
天津|信息化运维主管|滨海投资(天津)有限公司|4000-6000元|天津·东丽·华明|3-5年|本科|国企
天津|后端架构师|天浩工程技术服务(天津)有限公司|1.2-2.2万|天津·滨海新区·大沽|3-5年|本科|民营
天津|低代码开发教学讲师|天津森跃星智慧科技有限公司|5000-10000元|天津·津南·咸水沽|1-3年|本科|民营
天津|数字化实习生-工业侧 (MJ000361)|施耐德电气（中国）有限公司|面议|天津·西青·张家窝|经验不限|本科|民营
重庆|高级Python开发工程师|中安国保集团有限公司|1.2-1.5万|重庆·渝北·金山|5-10年|本科|民营
重庆|C/C++/Java/Python/JS软件开发/算法/数据|外企德科数字技术有限公司|1.5-3万·15薪|重庆·渝中·七星岗|经验不限|本科|合资
重庆|python技术员|重庆梦之培建筑机械有限公司|7000-10000元|重庆·江北·观音桥|经验不限|本科|民营
重庆|python后端开发工程师|重庆小易智联智能技术有限公司|8000-15000元|重庆·南岸·长生桥|3-5年|本科|民营
重庆|Python软件& C++工程师|重庆毅睿科技有限公司|1-2万·13薪|重庆·渝北·宝圣湖|3-5年|本科|民营
重庆|python自动化测试工程师|中软国际|面议|重庆·渝北·龙兴|3-5年|大专|民营
重庆|Python|润和软件|1.5-1.8万|重庆·渝北·鸳鸯|1-3年|学历不限|民营
重庆|科学仪器Python工程师|重庆国科诚远环境科技有限公司|8000-10000元|重庆·北碚·水土|3-5年|本科|民营
重庆|少儿python讲师|重庆赛码教育科技有限公司|7000-14000元|重庆·南岸·南坪|1-3年|本科|民营
重庆|班主任---Python课程顾问|核桃编程|1.2-1.8万|重庆·渝中·化龙桥|经验不限|大专|民营
重庆|python后端开发工程师|湖南拓维云创科技有限责任公司|1.1-1.9万|重庆·沙坪坝·回龙坝|1-3年|本科|民营
重庆|中高级Python工程师|美捷智汇大数据科技重庆有限公司|9000-15000元·14薪|重庆·渝中·石油路|3-5年|本科|民营
重庆|初级Python开发工程师|深圳市科力锐科技有限公司|6000-9000元|重庆·渝中·两路口|经验不限|学历不限|民营
重庆|Python开发工程师|重庆威爱云科技有限公司|9000-15000元|重庆·渝北·大竹林|3-5年|本科|民营
重庆|风控策略分析师|龙环汇丰信息咨询(北京)有限公司|1-1.5万|重庆·渝北·天宫殿|3-5年|本科|民营
重庆|Python开发工程师-高级|深圳市科力锐科技有限公司|9000-11000元|重庆·渝中·两路口|1-3年|本科|民营
重庆|测试工程师|北京阳禾雷格科技有限公司|6000-9000元·13薪|重庆·渝中·解放碑|经验不限|本科|民营
重庆|大数据开发工程师|软通动力信息技术(集团)股份有限公司|1-1.5万|重庆·沙坪坝·回龙坝|5-10年|大专|民营
重庆|高级数据分析师|浙江汇信科技有限公司|1-1.6万|重庆·江北·五里店|3-5年|本科|民营
重庆|自动化工程师|中晨高(重庆)科技有限公司|7000-9000元|重庆·渝中·大坪|经验不限|大专|民营
重庆|数据库开发工程师|软通动力信息技术(集团)股份有限公司|1-1.3万|重庆·沙坪坝·回龙坝|5-10年|大专|民营
重庆|测试工程师（金融类）|博彦科技|7000-9000元|重庆·渝北·康美|1-3年|大专|民营
重庆|少儿编程班主任|作业帮|8000-14000元|重庆·渝中·化龙桥|经验不限|学历不限|民营
重庆|数据分析工程师|重庆道微投资管理有限公司|1-1.5万|重庆·渝北·大竹林|经验不限|本科|民营
重庆|RPA开发工程师|重庆小易智联智能技术有限公司|8000-13000元|重庆·南岸·长生桥|3-5年|大专|民营
重庆|后端工程师|重庆方德软件技术发展有限公司|5000-8000元|重庆·渝中·大溪沟|1-3年|大专|民营
重庆|monad工程师（策略特征方向）|重庆道微投资管理有限公司|1-1.5万|重庆·渝北·大竹林|经验不限|本科|民营
重庆|php开发工程师|爱奥尼科技|1.5-2万·13薪|重庆·江北·华新街|3-5年|本科|民营
重庆|AI工程师|重庆捷旭科技有限公司|1.8-2.5万·14薪|重庆·渝北·天宫殿|1-3年|本科|民营
重庆|金融数据分析师|重庆道微投资管理有限公司|8000-15000元|重庆·渝北·大竹林|1-3年|本科|民营
重庆|影像效果调试工程师|好听科技(大连)有限公司|1.2-1.5万|重庆·南川·西城|1-3年|本科|民营
重庆|高级数据开发（上海信托）|东华软件股份公司|1.4-1.5万|重庆·渝中·解放碑|5-10年|本科|民营
重庆|数据分析实习生（转正留用）|重庆道微投资管理有限公司|100-200元/天|重庆·渝北·大竹林|经验不限|本科|民营
重庆|全国有岗位（开发、测试、算法、数据分析等|外企德科数字技术有限公司|1.9-3.5万·16薪|重庆·渝北·康美|经验不限|本科|合资
